1399574441534|-1||debug||com.p6spy.engine.common.P6SpyOptions reloading properties
1399574441549|-1||info||Using properties file: C:\Apps\jboss-5.1.0.GA\server\default\deploy\cdecurate.war\WEB-INF\classes\spy.properties
1399574441549|-1||info||No value in environment for: getStackTrace, using: false
1399574441549|-1||info||No value in environment for: getFilter, using: false
1399574441549|-1||info||No value in environment for: getAppender, using: com.p6spy.engine.logging.appender.FileLogger
1399574441549|-1||info||No value in environment for: getAppend, using: true
1399574441550|-1||info||No value in environment for: getExclude, using: 
1399574441550|-1||info||No value in environment for: getInclude, using: 
1399574441550|-1||info||No value in environment for: getDeregisterDrivers, using: false
1399574441550|-1||info||No value in environment for: getUsePrefix, using: true
1399574441550|-1||info||No value in environment for: getExecutionThreshold, using: 0
1399574441550|-1||info||No value in environment for: getAutoflush, using: true
1399574441550|-1||info||No value in environment for: getExcludecategories, using: info,debug,result,batch
1399574441550|-1||info||No value in environment for: getIncludecategories, using: 
1399574441550|-1||info||No value in environment for: getLogfile, using: spy.log
1399574441550|-1||info||No value in environment for: getRealdriver, using: oracle.jdbc.driver.OracleDriver
1399574441550|-1||info||No value in environment for: getRealdriver2, using: 
1399574441550|-1||info||No value in environment for: getRealdriver3, using: 
1399574441550|-1||info||No value in environment for: getSpydriver, using: com.p6spy.engine.spy.P6SpyDriver
1399574441550|-1||info||No value in environment for: getDateformat, using: 
1399574441550|-1||info||No value in environment for: getDateformatter, using: null
1399574441550|-1||info||No value in environment for: getStringmatcher, using: com.p6spy.engine.common.SubstringMatcher
1399574441550|-1||info||No value in environment for: getStringMatcherEngine, using: com.p6spy.engine.common.SubstringMatcher@3a763d2f
1399574441550|-1||info||No value in environment for: getStackTraceClass, using: 
1399574441550|-1||info||No value in environment for: getSQLExpression, using: null
1399574441550|-1||info||No value in environment for: getReloadProperties, using: false
1399574441550|-1||info||No value in environment for: getReloadPropertiesInterval, using: 60
1399574441550|-1||info||No value in environment for: getJNDIContextFactory, using: null
1399574441550|-1||info||No value in environment for: getJNDIContextProviderURL, using: null
1399574441551|-1||info||No value in environment for: getJNDIContextCustom, using: null
1399574441551|-1||info||No value in environment for: getRealDataSource, using: null
1399574441551|-1||info||No value in environment for: getRealDataSourceClass, using: null
1399574441551|-1||info||No value in environment for: getRealDataSourceProperties, using: null
1399574444645|182|0|statement||Select sysdate from dual
1399574941948|4771|0|statement||select 1 from dual
1399574952473|126|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('EVS','NEWTERM.URL','',null,null)}
1399574952651|65|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CDEBrowser','URL','',null,null)}
1399574952769|64|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CDEBrowser','DISPLAY.NAME','',null,null)}
1399574952895|63|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('PasswordChangeStation','URL','',null,null)}
1399574953060|82|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('PasswordChangeStation','DISPLAY.NAME','',null,null)}
1399574953220|81|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('SENTINEL','URL','',null,null)}
1399574953384|79|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('SENTINEL','DISPLAY.NAME','',null,null)}
1399574953553|85|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('UMLBrowser','URL','',null,null)}
1399574953643|43|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('UMLBrowser','DISPLAY.NAME','',null,null)}
1399574953738|48|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('FREESTYLE','URL','',null,null)}
1399574953842|52|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('FREESTYLE','DISPLAY.NAME','',null,null)}
1399574953953|60|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('AdminTool','URL','',null,null)}
1399574954097|87|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('AdminTool','DISPLAY.NAME','',null,null)}
1399574954237|67|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CADSRAPI','URL','',null,null)}
1399574954394|82|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CADSRAPI','DISPLAY.NAME','',null,null)}
1399574954574|97|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('FormBuilder','URL','',null,null)}
1399574954788|138|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('FormBuilder','DISPLAY.NAME','',null,null)}
1399574954959|85|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('EVSBrowser','URL','',null,null)}
1399574955145|96|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('EVSBrowser','DISPLAY.NAME','',null,null)}
1399574955333|94|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CURATION','BUSINESS.RULES.URL','',null,null)}
1399574955536|100|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('EVSBrowser','CONCEPT.DETAILS.URL','',null,null)}
1399574955771|122|1|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CDEBrowser','VIEWDEIDSEQ.URL','',null,null)}
1399574955986|108|1|statement|{call SBREXT_SS_API.get_context_list(?)}|{call SBREXT_SS_API.get_context_list(null)}
1399574956624|69|1|statement|{call SBREXT_CDE_CURATOR_PKG.GET_USER_LIST(?)}|{call SBREXT_CDE_CURATOR_PKG.GET_USER_LIST(null)}
1399574958743|121|2|statement|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS(?,?,?,?,?)}|{call SBREXT_CDE_CURATOR_PKG.SEARCH_TOOL_OPTIONS('CURATION','CUSTOM_DOWNLOAD_LIMIT','',null,null)}
1399574965933|72|1|statement|{call SBREXT_SS_API.get_status_list(?,?)}|{call SBREXT_SS_API.get_status_list('',null)}
1399574966411|84|1|statement|{call SBREXT_SS_API.get_status_list(?,?)}|{call SBREXT_SS_API.get_status_list('DATAELEMENT',null)}
1399574966697|93|1|statement|{call SBREXT_SS_API.get_status_list(?,?)}|{call SBREXT_SS_API.get_status_list('DE_CONCEPT',null)}
1399574966987|96|1|statement|{call SBREXT_SS_API.get_status_list(?,?)}|{call SBREXT_SS_API.get_status_list('VALUEDOMAIN',null)}
1399574967303|104|1|statement|{call SBREXT_SS_API.get_status_list(?,?)}|{call SBREXT_SS_API.get_status_list('VALUEDOMAIN',null)}
1399574967664|115|1|statement|{call SBREXT_SS_API.get_status_list(?,?)}|{call SBREXT_SS_API.get_status_list('CONCEPTUALDOMAIN',null)}
1399574968026|118|1|statement|{call SBREXT_CDE_CURATOR_PKG.get_languages_list(?)}|{call SBREXT_CDE_CURATOR_PKG.get_languages_list(null)}
1399574968737|580|1|statement|{call SBREXT_SS_API.get_source_list(?)}|{call SBREXT_SS_API.get_source_list(null)}
1399574970911|96|1|statement|{call SBREXT_SS_API.get_reg_status_list(?)}|{call SBREXT_SS_API.get_reg_status_list(null)}
1399574971111|101|1|statement|{call SBREXT_CDE_CURATOR_PKG.get_doc_types_list(?)}|{call SBREXT_CDE_CURATOR_PKG.get_doc_types_list(null)}
1399574971821|174|1|statement|{call SBREXT.SBREXT_CDE_CURATOR_PKG.get_class_scheme_list(?,?)}|{call SBREXT.SBREXT_CDE_CURATOR_PKG.get_class_scheme_list('',null)}
1399574975423|82|2|statement||select 1 from dual
1399574975532|89|2|statement|{call SBREXT.SBREXT_CDE_CURATOR_PKG.SEARCH_DEC(?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?)}|{call SBREXT.SBREXT_CDE_CURATOR_PKG.SEARCH_DEC('','blood','ABTC,AECC,Alliance,BOLD,BRIDG,caCORE,CCR,CDC/PHIN,CDISC,CIP,CITN,COG,CTEP,DCI,DCP,ECOG-ACRIN,EDRN,LCC,NCIP,NCIP CDE Data Standards,NHC-NCI,NHLBI,NICHD,NIDA,NIDCR,NINDS,NRG,OHSU Knight,PBTC,PS&CC,SDC Pilot Project,SPOREs,SWOG,Theradex,USC/NCCC,','','','',null,'','','','','','','','','','','Yes',0.0,'','','','','')}
1399574976904|107|1|statement|{call SBREXT_CDE_CURATOR_PKG.get_conceptual_domain_list(?,?)}|{call SBREXT_CDE_CURATOR_PKG.get_conceptual_domain_list('',null)}
1399574978903|93|1|statement|select * from sbr.datatypes_lov_view order by upper(dtl_name)|select * from sbr.datatypes_lov_view order by upper(dtl_name)
